lon;lat;annual_mean_temp;annual_pp;annual_mean_temp_2080;annual_pp_2080;annual_mean_temp_2050;annual_pp_2050
-76.24519345;52.50143985;-2.2;0.748;2.36792775;0.809096223;0.276587;74.21929633
-76.16185575;52.50143985;-2.2;0.75;2.346616917;0.816386578;0.264269917;74.78935508
-76.07851805;52.50143985;-2.3;0.757;2.346616917;0.816386578;0.264269917;74.78935508
-75.99518035;52.50143985;-2.4;0.762;2.346616917;0.816386578;0.264269917;74.78935508
-75.91184265;52.50143985;-2.5;0.766;2.346616917;0.816386578;0.264269917;74.78935508
-75.82850495;52.50143985;-2.5;0.767;2.247975083;0.827012712;0.178413667;76.08045217
-75.74516725;52.50143985;-2.4;0.766;2.247975083;0.827012712;0.178413667;76.08045217
-75.66182955;52.50143985;-2.5;0.77;2.247975083;0.827012712;0.178413667;76.08045217
-75.57849185;52.50143985;-2.6;0.775;2.220781333;0.831627178;0.158284333;76.74537542
-75.49515415;52.50143985;-2.7;0.779;2.220781333;0.831627178;0.158284333;76.74537542
-75.41181645;52.50143985;-2.7;0.782;2.220781333;0.831627178;0.158284333;76.74537542
-75.32847875;52.50143985;-2.7;0.781;2.220781333;0.831627178;0.158284333;76.74537542
-75.24514105;52.50143985;-2.6;0.781;2.190121;0.831768643;0.131695333;77.15605625
-75.16180335;52.50143985;-2.7;0.785;2.190121;0.831768643;0.131695333;77.15605625
-75.07846565;52.50143985;-2.8;0.791;2.190121;0.831768643;0.131695333;77.15605625
-74.99512795;52.50143985;-2.9;0.796;2.114165083;0.834813733;0.055789417;77.63007425
-74.91179025;52.50143985;-2.8;0.794;2.114165083;0.834813733;0.055789417;77.63007425
-74.82845255;52.50143985;-2.6;0.787;2.114165083;0.834813733;0.055789417;77.63007425
-74.74511485;52.50143985;-2.7;0.789;2.114165083;0.834813733;0.055789417;77.63007425
-74.66177715;52.50143985;-2.7;0.793;1.934983333;0.844183506;-0.12436075;78.62889083
-74.57843945;52.50143985;-2.8;0.798;1.934983333;0.844183506;-0.12436075;78.62889083
-74.49510175;52.50143985;-2.9;0.803;1.934983333;0.844183506;-0.12436075;78.62889083
-74.41176405;52.50143985;-3;0.808;1.7021615;0.856830225;-0.359177333;79.70645433
-74.32842635;52.50143985;-3;0.809;1.7021615;0.856830225;-0.359177333;79.70645433
-74.24508865;52.50143985;-3;0.809;1.7021615;0.856830225;-0.359177333;79.70645433
-74.16175095;52.50143985;-3.1;0.813;1.590053083;0.86389458;-0.484157083;80.26463425
-74.07841325;52.50143985;-3;0.811;1.590053083;0.86389458;-0.484157083;80.26463425
-73.99507555;52.50143985;-3;0.812;1.590053083;0.86389458;-0.484157083;80.26463425
-73.91173785;52.50143985;-3;0.813;1.590053083;0.86389458;-0.484157083;80.26463425
-73.82840015;52.50143985;-3;0.816;1.426386417;0.879871538;-0.670250417;81.4052745
-73.74506245;52.50143985;-3.1;0.818;1.426386417;0.879871538;-0.670250417;81.4052745
-73.66172475;52.50143985;-3;0.818;1.426386417;0.879871538;-0.670250417;81.4052745
-73.57838705;52.50143985;-3.1;0.821;1.244555917;0.905612183;-0.857958333;83.25109183
-73.49504935;52.50143985;-3.1;0.822;1.244555917;0.905612183;-0.857958333;83.25109183
-73.41171165;52.50143985;-3.1;0.825;1.244555917;0.905612183;-0.857958333;83.25109183
-73.32837395;52.50143985;-3.2;0.829;1.244555917;0.905612183;-0.857958333;83.25109183
-73.24503625;52.50143985;-3.1;0.824;1.120590917;0.926311406;-0.976907417;84.58396575
-73.16169855;52.50143985;-3.2;0.829;1.120590917;0.926311406;-0.976907417;84.58396575
-73.07836085;52.50143985;-3.2;0.83;1.120590917;0.926311406;-0.976907417;84.58396575
-72.99502315;52.50143985;-3.2;0.831;0.527735917;0.964493825;-1.544436417;86.98144883
-72.91168545;52.50143985;-3.3;0.837;0.527735917;0.964493825;-1.544436417;86.98144883
-72.82834775;52.50143985;-3.3;0.838;0.527735917;0.964493825;-1.544436417;86.98144883
-72.74501005;52.50143985;-3.3;0.839;0.527735917;0.964493825;-1.544436417;86.98144883
-72.66167235;52.50143985;-3.2;0.836;0.900701083;0.933428385;-1.171113833;84.52665317
-72.57833465;52.50143985;-3;0.83;0.900701083;0.933428385;-1.171113833;84.52665317
-72.49499695;52.50143985;-2.9;0.823;0.900701083;0.933428385;-1.171113833;84.52665317
-72.41165925;52.50143985;-2.8;0.823;1.094592083;0.913821812;-0.976273167;83.16396608
-72.32832155;52.50143985;-2.9;0.826;1.094592083;0.913821812;-0.976273167;83.16396608
-72.24498385;52.50143985;-2.9;0.827;1.094592083;0.913821812;-0.976273167;83.16396608
-72.16164615;52.50143985;-2.9;0.827;1.094592083;0.913821812;-0.976273167;83.16396608
-72.07830845;52.50143985;-2.9;0.831;0.990235417;0.909258859;-1.07842;83.37577
-71.99497075;52.50143985;-3.1;0.838;0.990235417;0.909258859;-1.07842;83.37577
-71.91163305;52.50143985;-3.1;0.838;0.990235417;0.909258859;-1.07842;83.37577
-71.82829535;52.50143985;-3.1;0.84;0.905262583;0.904465754;-1.16270275;83.37941075
-71.74495765;52.50143985;-3;0.84;0.905262583;0.904465754;-1.16270275;83.37941075
-71.66161995;52.50143985;-3.1;0.843;0.905262583;0.904465754;-1.16270275;83.37941075
-71.57828225;52.50143985;-3.2;0.847;0.905262583;0.904465754;-1.16270275;83.37941075
-71.49494455;52.50143985;-3.2;0.848;0.780801083;0.901344849;-1.284744083;83.6874215
-71.41160685;52.50143985;-3.2;0.85;0.780801083;0.901344849;-1.284744083;83.6874215
-71.32826915;52.50143985;-3.2;0.851;0.780801083;0.901344849;-1.284744083;83.6874215
-71.24493145;52.50143985;-3.2;0.853;0.673886667;0.902114778;-1.396716333;84.31295617
-71.16159375;52.50143985;-3.2;0.856;0.673886667;0.902114778;-1.396716333;84.31295617
-71.07825605;52.50143985;-3.2;0.857;0.673886667;0.902114778;-1.396716333;84.31295617
-70.99491835;52.50143985;-3.2;0.858;0.408200833;0.921994628;-1.666982917;86.66675667
-70.91158065;52.50143985;-3.2;0.859;0.408200833;0.921994628;-1.666982917;86.66675667
-70.82824295;52.50143985;-3.2;0.86;0.408200833;0.921994628;-1.666982917;86.66675667
-70.74490525;52.50143985;-3.2;0.861;0.408200833;0.921994628;-1.666982917;86.66675667
-70.66156755;52.50143985;-3.3;0.868;-0.210055667;0.971748966;-2.291653583;91.818631
-70.57822985;52.50143985;-3.4;0.872;-0.210055667;0.971748966;-2.291653583;91.818631
-70.49489215;52.50143985;-3.4;0.871;0.733738083;0.897019913;-1.350295;84.166838
-70.41155445;52.50143985;-3.4;0.873;0.5298055;0.927035893;-1.556024417;87.0658825
-70.32821675;52.50143985;-3.5;0.878;0.5298055;0.927035893;-1.556024417;87.0658825
-70.24487905;52.50143985;-3.6;0.885;0.5298055;0.927035893;-1.556024417;87.0658825
-70.16154135;52.50143985;-3.5;0.881;0.5298055;0.927035893;-1.556024417;87.0658825
-70.07820365;52.50143985;-3.4;0.879;0.846114333;0.923120678;-1.243373417;86.7732805
-69.99486595;52.50143985;-3.4;0.879;0.846114333;0.923120678;-1.243373417;86.7732805
-69.91152825;52.50143985;-3.3;0.875;0.846114333;0.923120678;-1.243373417;86.7732805
-69.82819055;52.50143985;-3.1;0.868;1.056342083;0.930516111;-1.035787083;87.561118
-69.74485285;52.50143985;-3.2;0.875;1.056342083;0.930516111;-1.035787083;87.561118
-69.66151515;52.50143985;-3.4;0.883;1.056342083;0.930516111;-1.035787083;87.561118
-69.57817745;52.50143985;-3.5;0.89;1.056342083;0.930516111;-1.035787083;87.561118
-69.49483975;52.50143985;-3.5;0.894;0.808887583;0.974367494;-1.285694167;91.70313433
-69.41150205;52.50143985;-3.7;0.903;0.808887583;0.974367494;-1.285694167;91.70313433
-69.32816435;52.50143985;-3.9;0.913;0.808887583;0.974367494;-1.285694167;91.70313433
-69.24482665;52.50143985;-3.7;0.906;0.9645305;0.986154225;-1.128263833;93.02743275
-69.16148895;52.50143985;-3.6;0.903;0.9645305;0.986154225;-1.128263833;93.02743275
-69.07815125;52.50143985;-3.5;0.899;0.9645305;0.986154225;-1.128263833;93.02743275
-68.99481355;52.50143985;-3.6;0.905;0.9645305;0.986154225;-1.128263833;93.02743275
-68.91147585;52.50143985;-3.6;0.909;1.015870333;1.009931187;-1.069354417;95.10787492
-68.82813815;52.50143985;-3.8;0.919;1.015870333;1.009931187;-1.069354417;95.10787492
-68.74480045;52.50143985;-3.8;0.916;1.015870333;1.009931187;-1.069354417;95.10787492
-68.66146275;52.50143985;-3.7;0.917;1.2935965;1.006822265;-0.787980917;94.92464758
-68.57812505;52.50143985;-3.6;0.912;1.2935965;1.006822265;-0.787980917;94.92464758
-68.49478735;52.50143985;-3.5;0.91;1.2935965;1.006822265;-0.787980917;94.92464758
-68.41144965;52.50143985;-3.6;0.914;1.10924075;0.983671043;-0.975528917;92.3312175
-68.32811195;52.50143985;-3.6;0.915;1.07618575;0.9867937;-1.00320125;92.69387892
-68.24477425;52.50143985;-3.7;0.918;1.07618575;0.9867937;-1.00320125;92.69387892
-68.16143655;52.50143985;-3.7;0.923;1.07618575;0.9867937;-1.00320125;92.69387892
-68.07809885;52.50143985;-3.6;0.918;1.025586917;0.975925482;-1.046835833;92.12284133
-67.99476115;52.50143985;-3.5;0.913;1.025586917;0.975925482;-1.046835833;92.12284133
-67.91142345;52.50143985;-3.6;0.917;1.025586917;0.975925482;-1.046835833;92.12284133
-67.82808575;52.50143985;-3.5;0.914;1.025586917;0.975925482;-1.046835833;92.12284133
-67.74474805;52.50143985;-3.6;0.918;1.271176083;0.929190815;-0.799060833;88.45578692
-67.66141035;52.50143985;-3.4;0.911;1.271176083;0.929190815;-0.799060833;88.45578692
-67.57807265;52.50143985;-3.7;0.922;1.271176083;0.929190815;-0.799060833;88.45578692
-67.49473495;52.50143985;-3.6;0.919;1.29485675;0.895219085;-0.77600275;85.88080692
-67.41139725;52.50143985;-3.7;0.922;1.29485675;0.895219085;-0.77600275;85.88080692
-67.32805955;52.50143985;-3.5;0.916;1.29485675;0.895219085;-0.77600275;85.88080692
-67.24472185;52.50143985;-3.3;0.906;1.29485675;0.895219085;-0.77600275;85.88080692
-67.16138415;52.50143985;-3.4;0.91;1.433450833;0.869607959;-0.636776417;83.68964333
-67.07804645;52.50143985;-3.3;0.906;1.433450833;0.869607959;-0.636776417;83.68964333
-66.99470875;52.50143985;-3;0.893;1.433450833;0.869607959;-0.636776417;83.68964333
-66.91137105;52.50143985;-3.2;0.899;1.478257667;0.856802121;-0.59184075;82.600148
-66.82803335;52.50143985;-3.1;0.894;1.478257667;0.856802121;-0.59184075;82.600148
-66.74469565;52.50143985;-3.1;0.893;1.478257667;0.856802121;-0.59184075;82.600148
-66.66135795;52.50143985;-3;0.889;1.1564665;0.86273456;-0.917842083;82.58235825
-66.57802025;52.50143985;-2.9;0.884;1.440623583;0.826178037;-0.631853667;79.30069775
-66.49468255;52.50143985;-2.9;0.887;1.440623583;0.826178037;-0.631853667;79.30069775
-66.41134485;52.50143985;-2.9;0.887;1.440623583;0.826178037;-0.631853667;79.30069775
-66.32800715;52.50143985;-2.9;0.886;0.968957417;0.823160425;-1.106577417;78.95865217
-66.24466945;52.50143985;-2.9;0.886;0.968957417;0.823160425;-1.106577417;78.95865217
-66.16133175;52.50143985;-2.9;0.886;0.968957417;0.823160425;-1.106577417;78.95865217
-64.32790235;52.50143985;-2.6;0.909;1.236274417;0.853674219;-0.872342583;80.98520342
-64.24456465;52.50143985;-2.7;0.913;1.236274417;0.853674219;-0.872342583;80.98520342
-64.16122695;52.50143985;-2.7;0.916;1.236274417;0.853674219;-0.872342583;80.98520342
-64.07788925;52.50143985;-2.6;0.918;1.236274417;0.853674219;-0.872342583;80.98520342
-63.99455155;52.50143985;-2.7;0.925;1.207998083;0.882353498;-0.910209083;83.26174392
-63.91121385;52.50143985;-3;0.938;1.207998083;0.882353498;-0.910209083;83.26174392
-63.82787615;52.50143985;-3.2;0.953;1.207998083;0.882353498;-0.910209083;83.26174392
-63.57786305;52.50143985;-3.1;0.956;1.13009525;0.897696258;-0.990647167;84.04347508
-63.49452535;52.50143985;-3;0.954;1.13009525;0.897696258;-0.990647167;84.04347508
-78.74532445;52.41810215;-1.5;0.69;3.232622917;0.729362542;1.110011917;65.982553
-78.57864905;52.41810215;-1.4;0.69;3.232622917;0.729362542;1.110011917;65.982553
-78.49531135;52.41810215;-1.5;0.694;3.232622917;0.729362542;1.110011917;65.982553
-78.41197365;52.41810215;-1.6;0.7;3.212840083;0.734616301;1.1177365;66.620731
-78.32863595;52.41810215;-1.7;0.704;3.212840083;0.734616301;1.1177365;66.620731
-78.24529825;52.41810215;-1.7;0.707;3.212840083;0.734616301;1.1177365;66.620731
-78.16196055;52.41810215;-1.7;0.709;3.075190917;0.746944168;0.984564583;67.77478875
-78.07862285;52.41810215;-1.8;0.711;3.075190917;0.746944168;0.984564583;67.77478875
-77.99528515;52.41810215;-1.8;0.714;3.075190917;0.746944168;0.984564583;67.77478875
-77.91194745;52.41810215;-1.8;0.717;3.075190917;0.746944168;0.984564583;67.77478875
-77.82860975;52.41810215;-1.9;0.721;2.903491667;0.763058188;0.813517083;69.24919308
-77.74527205;52.41810215;-2;0.725;2.903491667;0.763058188;0.813517083;69.24919308
-77.66193435;52.41810215;-2;0.728;2.903491667;0.763058188;0.813517083;69.24919308
-77.57859665;52.41810215;-2.1;0.73;2.8617275;0.773270465;0.772478833;70.25072683
-77.49525895;52.41810215;-2;0.729;2.8617275;0.773270465;0.772478833;70.25072683
-77.41192125;52.41810215;-2.1;0.735;2.8617275;0.773270465;0.772478833;70.25072683
-77.32858355;52.41810215;-2.2;0.741;2.8617275;0.773270465;0.772478833;70.25072683
-77.24524585;52.41810215;-2.2;0.739;2.90093925;0.774138583;0.811435;70.46107892
-77.16190815;52.41810215;-2;0.734;2.90093925;0.774138583;0.811435;70.46107892
-77.07857045;52.41810215;-2;0.735;2.90093925;0.774138583;0.811435;70.46107892
-76.99523275;52.41810215;-2.1;0.739;2.726011417;0.786336643;0.6357865;71.719447
-76.91189505;52.41810215;-2.1;0.742;2.726011417;0.786336643;0.6357865;71.719447
-76.82855735;52.41810215;-2.1;0.742;2.726011417;0.786336643;0.6357865;71.719447
-76.74521965;52.41810215;-2.2;0.747;2.67215025;0.795107657;0.58104325;72.82324942
-76.66188195;52.41810215;-2.2;0.751;2.67215025;0.795107657;0.58104325;72.82324942
-76.57854425;52.41810215;-2.2;0.75;2.67215025;0.795107657;0.58104325;72.82324942
-76.49520655;52.41810215;-2.2;0.751;2.67215025;0.795107657;0.58104325;72.82324942
-76.41186885;52.41810215;-2.1;0.75;2.617570333;0.80446209;0.529688583;73.808608
-76.32853115;52.41810215;-2.1;0.751;2.617570333;0.80446209;0.529688583;73.808608
-76.24519345;52.41810215;-2.3;0.758;2.617570333;0.80446209;0.529688583;73.808608
-76.16185575;52.41810215;-2.4;0.764;2.466956333;0.820785674;0.38638925;75.22599683
-76.07851805;52.41810215;-2.4;0.765;2.466956333;0.820785674;0.38638925;75.22599683
-75.99518035;52.41810215;-2.4;0.768;2.466956333;0.820785674;0.38638925;75.22599683
-75.91184265;52.41810215;-2.6;0.778;2.466956333;0.820785674;0.38638925;75.22599683
-75.82850495;52.41810215;-2.6;0.779;2.397162833;0.833318003;0.324302167;76.35151475
-75.74516725;52.41810215;-2.6;0.78;2.397162833;0.833318003;0.324302167;76.35151475
-75.66182955;52.41810215;-2.5;0.777;2.397162833;0.833318003;0.324302167;76.35151475
-75.57849185;52.41810215;-2.5;0.779;2.418136917;0.836517467;0.353233833;76.840231
-75.49515415;52.41810215;-2.5;0.779;2.418136917;0.836517467;0.353233833;76.840231
-75.41181645;52.41810215;-2.5;0.778;2.418136917;0.836517467;0.353233833;76.840231
-75.32847875;52.41810215;-2.4;0.778;2.418136917;0.836517467;0.353233833;76.840231
-75.24514105;52.41810215;-2.5;0.782;2.41812775;0.835306029;0.355427;77.167374
-75.16180335;52.41810215;-2.6;0.787;2.41812775;0.835306029;0.355427;77.167374
-75.07846565;52.41810215;-2.6;0.789;2.41812775;0.835306029;0.355427;77.167374
-74.99512795;52.41810215;-2.5;0.788;2.385544167;0.83417216;0.324764;77.46735675
-74.91179025;52.41810215;-2.6;0.789;2.385544167;0.83417216;0.324764;77.46735675
-74.82845255;52.41810215;-2.6;0.791;2.385544167;0.83417216;0.324764;77.46735675
-74.74511485;52.41810215;-2.6;0.793;1.934983333;0.844183506;-0.12436075;78.62889083
-74.66177715;52.41810215;-2.7;0.796;1.934983333;0.844183506;-0.12436075;78.62889083
-74.57843945;52.41810215;-2.7;0.801;1.934983333;0.844183506;-0.12436075;78.62889083
-74.49510175;52.41810215;-2.8;0.806;1.934983333;0.844183506;-0.12436075;78.62889083
-74.41176405;52.41810215;-2.9;0.81;1.7021615;0.856830225;-0.359177333;79.70645433
-74.32842635;52.41810215;-2.9;0.812;1.7021615;0.856830225;-0.359177333;79.70645433
-74.24508865;52.41810215;-2.9;0.814;1.7021615;0.856830225;-0.359177333;79.70645433
-74.16175095;52.41810215;-2.9;0.814;1.590053083;0.86389458;-0.484157083;80.26463425
-74.07841325;52.41810215;-2.8;0.812;1.590053083;0.86389458;-0.484157083;80.26463425
-73.99507555;52.41810215;-2.8;0.813;1.590053083;0.86389458;-0.484157083;80.26463425
-73.91173785;52.41810215;-2.8;0.812;1.590053083;0.86389458;-0.484157083;80.26463425
-73.82840015;52.41810215;-2.8;0.813;1.426386417;0.879871538;-0.670250417;81.4052745
-73.74506245;52.41810215;-2.9;0.819;1.426386417;0.879871538;-0.670250417;81.4052745
-73.66172475;52.41810215;-3.1;0.827;1.426386417;0.879871538;-0.670250417;81.4052745
-73.57838705;52.41810215;-3;0.826;1.244555917;0.905612183;-0.857958333;83.25109183
-73.49504935;52.41810215;-3.1;0.829;1.244555917;0.905612183;-0.857958333;83.25109183
-73.41171165;52.41810215;-3;0.826;1.244555917;0.905612183;-0.857958333;83.25109183
-73.32837395;52.41810215;-3;0.827;1.244555917;0.905612183;-0.857958333;83.25109183
-73.24503625;52.41810215;-3;0.829;1.120590917;0.926311406;-0.976907417;84.58396575
-73.16169855;52.41810215;-3.1;0.834;1.120590917;0.926311406;-0.976907417;84.58396575
-73.07836085;52.41810215;-3.2;0.838;1.120590917;0.926311406;-0.976907417;84.58396575
-72.99502315;52.41810215;-3.1;0.835;1.097783417;0.934993927;-0.974773333;84.93948692
-72.91168545;52.41810215;-3.1;0.837;1.097783417;0.934993927;-0.974773333;84.93948692
-72.82834775;52.41810215;-3.1;0.838;1.097783417;0.934993927;-0.974773333;84.93948692
-72.74501005;52.41810215;-3.1;0.839;1.097783417;0.934993927;-0.974773333;84.93948692
-72.66167235;52.41810215;-3;0.834;1.244748833;0.923548975;-0.8230575;84.06883575
-72.57833465;52.41810215;-2.8;0.828;1.244748833;0.923548975;-0.8230575;84.06883575
-72.49499695;52.41810215;-2.8;0.83;1.244748833;0.923548975;-0.8230575;84.06883575
-72.41165925;52.41810215;-2.8;0.831;1.1130765;0.929840082;-0.953211417;84.99191942
-72.32832155;52.41810215;-2.9;0.834;1.1130765;0.929840082;-0.953211417;84.99191942
-72.24498385;52.41810215;-2.9;0.834;1.1130765;0.929840082;-0.953211417;84.99191942
-72.16164615;52.41810215;-3;0.839;0.9741125;0.930128418;-1.090994833;85.61703358
-72.07830845;52.41810215;-3;0.841;0.9741125;0.930128418;-1.090994833;85.61703358
-71.99497075;52.41810215;-3;0.841;0.9741125;0.930128418;-1.090994833;85.61703358
-71.91163305;52.41810215;-2.9;0.841;0.9741125;0.930128418;-1.090994833;85.61703358
-71.82829535;52.41810215;-3;0.843;0.905262583;0.904465754;-1.16270275;83.37941075
-71.74495765;52.41810215;-3;0.844;0.905262583;0.904465754;-1.16270275;83.37941075
-71.66161995;52.41810215;-3;0.846;0.905262583;0.904465754;-1.16270275;83.37941075
-71.57828225;52.41810215;-3;0.848;0.780801083;0.901344849;-1.284744083;83.6874215
-71.49494455;52.41810215;-3.1;0.852;0.780801083;0.901344849;-1.284744083;83.6874215
-71.41160685;52.41810215;-3.1;0.854;0.780801083;0.901344849;-1.284744083;83.6874215
-71.32826915;52.41810215;-3.1;0.855;0.780801083;0.901344849;-1.284744083;83.6874215
-71.24493145;52.41810215;-3.1;0.857;0.673886667;0.902114778;-1.396716333;84.31295617
-71.16159375;52.41810215;-3.2;0.863;0.673886667;0.902114778;-1.396716333;84.31295617
-71.07825605;52.41810215;-3.3;0.869;0.673886667;0.902114778;-1.396716333;84.31295617
-70.99491835;52.41810215;-3.4;0.871;0.408200833;0.921994628;-1.666982917;86.66675667
-70.91158065;52.41810215;-3.5;0.881;0.408200833;0.921994628;-1.666982917;86.66675667
-70.82824295;52.41810215;-3.8;0.892;0.408200833;0.921994628;-1.666982917;86.66675667
-70.74490525;52.41810215;-3.6;0.884;0.408200833;0.921994628;-1.666982917;86.66675667
-70.66156755;52.41810215;-4;0.903;-0.210055667;0.971748966;-2.291653583;91.818631
-70.57822985;52.41810215;-4.3;0.921;-0.210055667;0.971748966;-2.291653583;91.818631
-70.49489215;52.41810215;-4.1;0.913;-0.210055667;0.971748966;-2.291653583;91.818631
-70.41155445;52.41810215;-3.7;0.897;0.239728;0.953535279;-1.843953833;90.29158517
-70.32821675;52.41810215;-4.2;0.918;0.239728;0.953535279;-1.843953833;90.29158517
-70.24487905;52.41810215;-3.9;0.908;0.239728;0.953535279;-1.843953833;90.29158517
-70.16154135;52.41810215;-3.5;0.888;0.239728;0.953535279;-1.843953833;90.29158517
-70.07820365;52.41810215;-3.4;0.885;0.825814667;0.929341814;-1.25948025;88.16080525
-69.99486595;52.41810215;-3.3;0.886;0.825814667;0.929341814;-1.25948025;88.16080525
-69.91152825;52.41810215;-3.3;0.885;0.825814667;0.929341814;-1.25948025;88.16080525
-69.82819055;52.41810215;-3.1;0.877;1.101221583;0.933551098;-0.984789833;88.66255167
-69.74485285;52.41810215;-3;0.874;1.101221583;0.933551098;-0.984789833;88.66255167
-69.66151515;52.41810215;-3.3;0.89;1.101221583;0.933551098;-0.984789833;88.66255167
-69.57817745;52.41810215;-3.5;0.899;1.056342083;0.930516111;-1.035787083;87.561118
-69.49483975;52.41810215;-3.7;0.908;0.808887583;0.974367494;-1.285694167;91.70313433
-69.41150205;52.41810215;-3.7;0.91;0.808887583;0.974367494;-1.285694167;91.70313433
-69.32816435;52.41810215;-3.6;0.909;0.808887583;0.974367494;-1.285694167;91.70313433
-69.24482665;52.41810215;-3.6;0.908;0.9645305;0.986154225;-1.128263833;93.02743275
-69.16148895;52.41810215;-3.8;0.92;0.9645305;0.986154225;-1.128263833;93.02743275
-69.07815125;52.41810215;-3.4;0.906;0.9645305;0.986154225;-1.128263833;93.02743275
-68.99481355;52.41810215;-3.6;0.913;1.015870333;1.009931187;-1.069354417;95.10787492
-68.91147585;52.41810215;-3.7;0.923;1.015870333;1.009931187;-1.069354417;95.10787492
-68.82813815;52.41810215;-3.8;0.926;1.015870333;1.009931187;-1.069354417;95.10787492
-68.74480045;52.41810215;-3.6;0.921;1.015870333;1.009931187;-1.069354417;95.10787492
-68.66146275;52.41810215;-3.3;0.908;1.2935965;1.006822265;-0.787980917;94.92464758
-68.57812505;52.41810215;-3.4;0.913;1.2935965;1.006822265;-0.787980917;94.92464758
-68.49478735;52.41810215;-3.4;0.914;1.2935965;1.006822265;-0.787980917;94.92464758
-68.41144965;52.41810215;-3.8;0.931;1.33863;1.011031172;-0.739319167;95.49205558
-68.32811195;52.41810215;-3.9;0.936;1.33863;1.011031172;-0.739319167;95.49205558
-68.24477425;52.41810215;-3.7;0.928;1.33863;1.011031172;-0.739319167;95.49205558
-68.16143655;52.41810215;-3.7;0.931;1.33863;1.011031172;-0.739319167;95.49205558
-68.07809885;52.41810215;-3.8;0.934;1.313785833;0.998491941;-0.75314625;94.98539683
-67.99476115;52.41810215;-3.7;0.931;1.313785833;0.998491941;-0.75314625;94.98539683
-67.91142345;52.41810215;-3.4;0.92;1.313785833;0.998491941;-0.75314625;94.98539683
-67.82808575;52.41810215;-3.4;0.917;1.547353583;0.951819503;-0.515986917;91.30442925
-67.74474805;52.41810215;-3.3;0.914;1.547353583;0.951819503;-0.515986917;91.30442925
-67.66141035;52.41810215;-3.1;0.905;1.271176083;0.929190815;-0.799060833;88.45578692
-67.57807265;52.41810215;-3.2;0.912;1.271176083;0.929190815;-0.799060833;88.45578692
-67.49473495;52.41810215;-3.2;0.911;1.29485675;0.895219085;-0.77600275;85.88080692
-67.41139725;52.41810215;-3.4;0.918;1.29485675;0.895219085;-0.77600275;85.88080692
-67.32805955;52.41810215;-3.5;0.924;1.29485675;0.895219085;-0.77600275;85.88080692
-67.24472185;52.41810215;-3.2;0.909;1.433450833;0.869607959;-0.636776417;83.68964333
-67.16138415;52.41810215;-3;0.902;1.433450833;0.869607959;-0.636776417;83.68964333
-67.07804645;52.41810215;-3;0.901;1.433450833;0.869607959;-0.636776417;83.68964333
-66.99470875;52.41810215;-2.9;0.898;1.433450833;0.869607959;-0.636776417;83.68964333
-66.91137105;52.41810215;-3.3;0.913;1.478257667;0.856802121;-0.59184075;82.600148
-66.82803335;52.41810215;-3;0.899;1.478257667;0.856802121;-0.59184075;82.600148
-66.74469565;52.41810215;-2.8;0.892;1.478257667;0.856802121;-0.59184075;82.600148
-66.66135795;52.41810215;-2.8;0.891;1.543873167;0.831961094;-0.525566083;80.416764
-66.57802025;52.41810215;-2.9;0.892;1.543873167;0.831961094;-0.525566083;80.416764
-66.49468255;52.41810215;-3;0.897;1.543873167;0.831961094;-0.525566083;80.416764
-66.41134485;52.41810215;-3;0.898;1.543873167;0.831961094;-0.525566083;80.416764
-66.32800715;52.41810215;-2.9;0.894;1.04353375;0.827298031;-1.026513667;79.752489
-66.24466945;52.41810215;-2.9;0.893;1.04353375;0.827298031;-1.026513667;79.752489
-66.16133175;52.41810215;-2.9;0.892;1.04353375;0.827298031;-1.026513667;79.752489
-64.32790235;52.41810215;-2.6;0.915;1.236274417;0.853674219;-0.872342583;80.98520342
-64.24456465;52.41810215;-2.6;0.918;1.236274417;0.853674219;-0.872342583;80.98520342
-64.16122695;52.41810215;-2.5;0.919;1.236274417;0.853674219;-0.872342583;80.98520342
-64.07788925;52.41810215;-2.5;0.921;1.236274417;0.853674219;-0.872342583;80.98520342
-63.99455155;52.41810215;-2.6;0.926;1.207998083;0.882353498;-0.910209083;83.26174392
-63.91121385;52.41810215;-2.8;0.941;1.207998083;0.882353498;-0.910209083;83.26174392
-63.82787615;52.41810215;-2.8;0.942;1.207998083;0.882353498;-0.910209083;83.26174392
-78.74532445;52.33476445;-1.3;0.691;3.463811167;0.746124753;1.34112375;67.35288233
-78.57864905;52.33476445;-1.3;0.693;3.463811167;0.746124753;1.34112375;67.35288233
-78.49531135;52.33476445;-1.3;0.695;3.463811167;0.746124753;1.34112375;67.35288233
-78.41197365;52.33476445;-1.4;0.7;3.395598333;0.740627165;1.296173083;67.08767442
-78.32863595;52.33476445;-1.5;0.705;3.395598333;0.740627165;1.296173083;67.08767442
-78.24529825;52.33476445;-1.6;0.708;3.395598333;0.740627165;1.296173083;67.08767442
-78.16196055;52.33476445;-1.6;0.712;3.23971;0.748182073;1.149489917;67.9345105
-78.07862285;52.33476445;-1.6;0.713;3.23971;0.748182073;1.149489917;67.9345105
-77.99528515;52.33476445;-1.7;0.714;3.23971;0.748182073;1.149489917;67.9345105
-77.91194745;52.33476445;-1.7;0.719;3.23971;0.748182073;1.149489917;67.9345105
-77.82860975;52.33476445;-1.8;0.724;3.06936975;0.761404183;0.982624;69.18543392
-77.74527205;52.33476445;-1.9;0.726;3.06936975;0.761404183;0.982624;69.18543392
